collision_index,vehicle_reference,casualty_reference,casualty_class,casualty_severity,pedestrian_location,pedestrian_movement,car_passenger,casualty_type
1985125297994,1,1,1,2,0,0,0,104
198552CR00817,2,1,1,3,0,0,0,104
198506F175185,2,1,1,3,0,0,0,104
1985600C04014,1,1,1,3,0,0,0,2
198516D040862,1,1,1,3,0,0,0,1
198516N060355,1,1,3,3,9,1,0,0
198501ZP00238,2,2,1,3,0,0,0,2
198534AK00926,1,1,1,3,0,0,0,104
198516D190958,1,1,3,2,5,3,0,0
19853385C0402,1,1,3,3,4,3,0,0
198597QC06803,1,4,2,3,0,0,0,110
1985620J15920,1,1,3,3,5,2,0,0
1985440HP0243,1,1,1,3,0,0,0,1
198516F031372,1,1,1,3,0,0,0,2
198501KD00818,1,1,1,3,0,0,0,109
198506P129985,2,1,2,3,0,0,1,109
1985360012323,2,2,1,3,0,0,0,109
198501SW00287,2,1,1,1,0,0,0,104
198501KD00847,1,1,1,3,0,0,0,109
198501YR00338,1,1,3,2,5,4,0,0
198532A015885,1,1,1,3,0,0,0,109
198506M207485,1,1,1,3,0,0,0,104
19854200F1043,1,1,3,2,9,8,0,0
198532C075785,1,1,1,3,0,0,0,109
198543H041085,2,1,2,3,0,0,1,109
198503G106050,2,2,2,3,0,0,2,109
1985620D18670,1,1,3,1,5,1,0,0
19856385C0078,2,1,1,3,0,0,0,109
19856385B0143,2,2,2,3,0,0,2,109
198501PR00038,2,1,1,3,0,0,0,1
1985075A11810,1,1,2,3,0,0,2,109
1985317L40576,2,1,1,3,0,0,0,1
198550F520563,1,1,1,3,0,0,0,109
1985558520434,2,1,1,3,0,0,0,109
1985351160285,2,1,1,3,0,0,0,1
198510F218485,1,1,3,3,5,3,0,0
1985317E21033,1,1,1,3,0,0,0,2
1985461109525,1,1,1,2,0,0,0,109
198501ZP00017,2,1,1,3,0,0,0,109
198501FF00137,1,1,1,3,0,0,0,109
198514A302076,2,1,1,3,0,0,0,109
198501RD00769,1,3,3,2,5,3,0,0
198552CG02376,1,1,3,3,5,3,0,0
1985373190700,1,1,3,3,5,1,0,0
198547CA50455,2,1,1,3,0,0,0,1
1985220105015,1,1,3,3,5,1,0,0
1985465210385,2,1,1,3,0,0,0,109
198506J061485,2,1,1,3,0,0,0,1
198532E113485,1,1,1,3,0,0,0,109
1985558523608,3,2,1,3,0,0,0,1
198514F201167,1,1,1,3,0,0,0,104
198501RY00936,1,1,3,3,5,1,0,0
198501FF00237,3,1,1,3,0,0,0,1
19856385B0056,1,1,1,2,0,0,0,113
19854141D1017,1,1,3,3,5,4,0,0
198501QK00884,1,1,1,3,0,0,0,109
198597QC03909,1,1,1,3,0,0,0,113
198550D211230,1,1,1,3,0,0,0,109
198550F520369,1,1,2,3,0,0,1,109
198510E104185,1,1,1,3,0,0,0,109
198501GH00124,2,1,2,3,0,0,1,109
198513CA10185,1,2,3,3,6,9,0,0
198501BC00151,1,1,2,3,0,0,0,11
198595485E018,1,1,3,3,5,1,0,0
198597DB03505,2,1,1,3,0,0,0,109
198501HH00404,1,1,2,3,0,0,2,109
198547XA50265,2,1,1,3,0,0,0,104
1985352176285,2,1,1,1,0,0,0,109
198501MM00081,1,1,1,3,0,0,0,2
198505G303105,1,1,1,3,0,0,0,109
1985220605019,1,1,1,3,0,0,0,104
198506F144585,1,2,2,3,0,0,1,109
198510A408185,2,3,2,3,0,0,0,90
1985075C11091,1,1,1,2,0,0,0,104
1985600C07340,1,1,1,3,0,0,0,104
19852000J1502,1,3,1,3,0,0,0,11
198501RD00529,1,1,1,2,0,0,0,104
1985220508009,2,2,1,2,0,0,0,109
198543F058065,1,1,2,3,0,0,2,109
1985215300340,2,1,1,3,0,0,0,1
198514A301059,2,1,2,3,0,0,2,109
198501CV00329,1,1,1,3,0,0,0,103
198501JI00592,1,1,2,3,0,0,2,109
198554DS14055,2,1,1,1,0,0,0,109
198514F100716,1,1,3,1,5,1,0,0
198501EO00305,1,1,1,3,0,0,0,1
198543C066025,1,1,2,3,0,0,2,109
1985220707043,1,1,1,2,0,0,0,104
1985461311265,1,1,1,3,0,0,0,104
198501KW00690,1,1,1,3,0,0,0,104
1985530BI0616,2,1,1,2,0,0,0,104
198513BC27285,1,1,1,2,0,0,0,104
198545ER00299,2,1,1,2,0,0,0,1
198501ZD00323,2,2,2,3,0,0,2,109
1985440LR0370,1,1,2,3,0,0,1,109
1985372043200,2,1,1,3,0,0,0,103
198547HA50579,3,3,2,2,0,0,1,109
19859385C1443,2,1,1,3,0,0,0,109
198501PD00709,1,1,3,3,9,5,0,0
198501EO00326,1,1,1,3,0,0,0,1
198543C075085,2,1,1,2,0,0,0,2
19852000E3360,1,1,2,3,0,0,0,11
1985238500619,1,1,3,3,5,1,0,0
198506F110285,2,1,1,3,0,0,0,109
1985125059151,1,1,2,3,0,0,1,109
1985040HH1064,1,1,3,3,5,4,0,0
1985040BB1824,1,1,3,3,5,3,0,0
198501KG00727,1,1,1,3,0,0,0,109
198501YT00157,1,1,1,3,0,0,0,109
198597QA01001,1,1,1,3,0,0,0,109
19854200H1108,2,1,1,3,0,0,0,1
198517J200505,1,1,1,2,0,0,0,104
198501MS00403,1,1,1,3,0,0,0,109
198595N85B015,2,1,1,3,0,0,0,1
19852000G2383,1,2,1,3,0,0,0,104
1985440FR0441,1,1,1,3,0,0,0,109
198501XS00239,2,1,1,2,0,0,0,1
198547CA50516,1,1,3,3,5,4,0,0
19854200E0120,1,1,3,3,9,5,0,0
1985317F20717,2,1,1,2,0,0,0,1
19854200C1254,1,1,3,2,5,2,0,0
198514B100857,1,1,3,3,5,1,0,0
19852000H0840,2,1,1,3,0,0,0,19
198501MM00450,2,1,2,3,0,0,1,109
198554CM01345,1,1,1,2,0,0,0,2
198501FF00167,1,1,3,3,5,1,0,0
19852000K2899,1,1,3,2,5,3,0,0
198597LA01609,1,1,3,3,5,2,0,0
198552GO00289,2,7,2,2,0,0,0,110
198595385B008,2,4,2,2,0,0,0,19
198543A049095,2,2,1,3,0,0,0,109
19854000D1628,1,1,1,3,0,0,0,109
198554CS11255,2,1,1,3,0,0,0,109
198501QK00026,1,1,3,3,5,2,0,0
198513DC30985,2,1,1,3,0,0,0,1
198550F271330,2,1,1,3,0,0,0,2
19852000D2534,1,1,3,3,5,1,0,0
198552EB01158,1,1,1,3,0,0,0,109
1985373073400,1,1,1,2,0,0,0,104
198597PA00606,2,1,1,3,0,0,0,103
1985620D07070,1,1,3,3,5,1,0,0
198501LK00237,2,4,1,3,0,0,0,109
198501XD01023,1,1,2,3,0,0,0,11
198513HC11385,1,1,3,2,5,1,0,0
198501LM00254,1,1,1,3,0,0,0,1
198501PL00009,1,1,2,3,0,0,0,11
198514D200391,1,1,3,3,5,3,0,0
198501VD00403,1,2,2,3,0,0,2,109
198505B301198,1,1,2,3,0,0,0,11
19854000B1057,2,2,2,3,0,0,1,109
19854141D1011,1,1,1,3,0,0,0,109
198501BC00346,1,1,3,2,5,3,0,0
1985317R20227,2,1,1,3,0,0,0,104
19852000B0427,1,1,3,2,1,1,0,0
1985371073700,1,1,3,3,6,5,0,0
19852000B2762,2,1,1,3,0,0,0,109
1985530BI0610,1,1,1,3,0,0,0,104
1985238501784,1,1,3,3,5,1,0,0
198547TA50463,1,1,1,3,0,0,0,109
198501ZN00083,1,1,1,3,0,0,0,109
198506C006885,1,2,1,3,0,0,0,109
198501BC00241,2,2,2,3,0,0,1,109
198513FD02485,2,4,2,2,0,0,0,19
1985040FA0458,1,1,3,3,6,8,0,0
198552CA01306,5,9,1,3,0,0,0,109
1985238501834,1,1,1,3,0,0,0,109
19852000G2532,2,1,1,3,0,0,0,1
198597LA01409,1,1,1,3,0,0,0,2
1985317S80995,2,2,2,3,0,0,0,104
198516P070758,1,1,1,3,0,0,0,109
198501NH00357,1,1,1,3,0,0,0,104
1985040EC0512,1,2,2,3,0,0,1,109
1985600B06025,1,2,2,2,0,0,1,109
198505G302463,2,1,1,3,0,0,0,104
198501DR00278,1,1,1,2,0,0,0,104
198501PN00021,1,1,2,3,0,0,1,109
198547UA50510,1,1,1,3,0,0,0,109
198547YA50033,2,2,1,3,0,0,0,109
198513AA08885,2,1,2,3,0,0,1,109
198513DA05985,1,1,1,3,0,0,0,109
1985464301655,1,1,1,2,0,0,0,104
198550B621233,1,1,1,1,0,0,0,104
1985928508453,2,1,1,3,0,0,0,19
1985360020363,2,1,1,3,0,0,0,1
19852000L1833,1,1,1,2,0,0,0,109
198501FD00043,1,1,1,2,0,0,0,109
198505F201421,1,1,2,3,0,0,1,108
1985360021511,2,2,1,3,0,0,0,109
198514E200788,1,1,1,2,0,0,0,109
198547NA50143,1,1,3,3,5,3,0,0
198516F090300,1,1,2,3,0,0,0,19
198506P220385,1,1,1,2,0,0,0,109
19859385E0467,1,1,2,2,0,0,1,109
198505G301498,1,1,1,3,0,0,0,109
19852000M1549,1,1,1,2,0,0,0,109
198554AT05205,1,1,1,3,0,0,0,2
198597CA01212,1,1,3,3,4,1,0,0
198548P621585,1,1,2,3,0,0,0,11
198516M010491,1,1,2,3,0,0,1,109
19852000D1097,1,3,2,3,0,0,2,109
198554CZ02235,2,2,1,3,0,0,0,1
198501XR00500,1,2,2,3,0,0,1,109
19856385C0180,2,1,1,3,0,0,0,1
198543C012045,2,1,1,3,0,0,0,1
198516M070596,1,1,1,3,0,0,0,104
1985440CC0470,1,1,1,1,0,0,0,104
1985215700414,2,1,1,3,0,0,0,1
198550E311205,2,1,1,2,0,0,0,1
1985040KJ0670,1,1,1,3,0,0,0,109
198561B187850,1,1,1,2,0,0,0,104
198550C420515,1,1,1,2,0,0,0,109
1985125291645,1,1,3,3,9,7,0,0
198597UB00102,1,1,1,2,0,0,0,104
198505G100944,1,2,2,3,0,0,1,109
1985305D01049,1,1,3,3,5,3,0,0
198545NW00253,1,1,1,3,0,0,0,2
198513AA08085,1,1,3,3,5,1,0,0
1985125273076,2,1,1,3,0,0,0,109
198552EC00318,1,1,3,2,5,3,0,0
1985305B00211,1,1,3,2,5,4,0,0
198503H102420,2,1,1,2,0,0,0,104
198505G300807,1,1,3,2,5,3,0,0
198550B311757,2,2,1,2,0,0,0,109
1985440GG0341,1,1,3,3,8,1,0,0
198501YT00471,1,1,1,3,0,0,0,104
198501BC00366,2,1,1,3,0,0,0,104
198501PN00143,1,1,2,3,0,0,0,11
198501VD00828,2,1,1,3,0,0,0,103
198514E200527,1,1,1,3,0,0,0,109
198543H085105,2,1,1,2,0,0,0,1
198501KG00505,1,2,1,3,0,0,0,109
198516D180305,1,2,2,3,0,0,1,109
1985317R41213,2,1,1,3,0,0,0,104
1985125372953,1,1,3,2,5,3,0,0
198506J106185,1,1,2,3,0,0,2,109
1985215500294,2,1,1,2,0,0,0,104
198501ND00500,1,1,3,2,5,2,0,0
19859385C1610,1,1,3,3,5,4,0,0
198501HD00303,1,1,3,3,4,1,0,0
198505D201925,2,2,2,3,0,0,1,109
198501WW00339,1,1,1,2,0,0,0,104
198505G103565,1,3,3,3,1,1,0,0
1985530AI0004,1,1,3,3,5,1,0,0
198517K100402,1,1,1,3,0,0,0,109
198595D85D022,2,1,1,3,0,0,0,11
198506B054585,1,1,1,3,0,0,0,1
198501XY00239,2,1,1,3,0,0,0,1
198510B305085,1,1,3,3,5,2,0,0
198547CA50340,1,1,1,3,0,0,0,104
198516E150214,1,1,1,2,0,0,0,104
1985125222713,2,3,1,3,0,0,0,109
198547NA50104,1,1,1,3,0,0,0,104
1985305D00548,1,4,1,3,0,0,0,109
1985115DC0721,2,1,1,3,0,0,0,19
1985360010304,2,1,1,2,0,0,0,1
198595485C030,1,2,1,2,0,0,0,109
198516N090646,1,1,3,3,5,3,0,0
198506L313185,1,1,1,2,0,0,0,104
198503J203880,2,1,2,2,0,0,1,109
19856385C0167,2,2,1,3,0,0,0,109
1985360020541,1,1,1,3,0,0,0,1
1985928508965,1,1,3,2,9,7,0,0
198513CC17985,1,1,1,3,0,0,0,104
1985215400510,1,1,2,3,0,0,1,109
198554DS00375,1,1,1,3,0,0,0,109
198514B101518,1,1,1,3,0,0,0,109
1985440HP0272,1,1,1,3,0,0,0,1
19854200B0735,1,1,1,3,0,0,0,109
19852000M1555,1,1,3,3,5,1,0,0
198513ED25385,2,2,2,3,0,0,1,109
198547CA51046,1,2,2,3,0,0,2,109
198534BD01413,2,3,2,3,0,0,2,109
1985075A20881,1,1,1,3,0,0,0,109
1985351223085,2,1,1,3,0,0,0,104
19854000D0161,1,1,1,3,0,0,0,109
1985620F12320,1,1,1,3,0,0,0,104
19854141B1195,1,2,2,3,0,0,1,109
198596PF08497,1,2,2,2,0,0,2,109
198501XR00369,1,1,2,3,0,0,0,11
198561B01585T,1,2,1,2,0,0,0,109
19854000C1012,2,2,1,3,0,0,0,109
198501LM00033,1,3,3,3,5,1,0,0
198543H050045,2,1,1,3,0,0,0,1
1985440BB0611,1,2,2,3,0,0,1,109
198517M100325,2,2,1,3,0,0,0,109
198501KW00202,1,1,3,3,4,1,0,0
198543E080065,1,1,1,3,0,0,0,109
198506F286485,1,1,1,3,0,0,0,109
198501ZP00225,1,2,2,3,0,0,1,109
198516G010049,1,1,1,2,0,0,0,2
1985462305055,1,1,3,3,5,1,0,0
198532B100185,1,3,2,3,0,0,2,109
198506K053485,2,1,1,2,0,0,0,104
1985463109965,2,2,2,3,0,0,0,11
198550C510556,1,1,1,2,0,0,0,104
1985317E80757,2,2,1,3,0,0,0,109
19852000E3515,1,1,1,3,0,0,0,19
19852000F1425,2,1,2,3,0,0,0,19
1985238500091,1,1,2,3,0,0,2,109
198510F412085,1,1,1,3,0,0,0,109
198501WW00520,2,1,1,3,0,0,0,104
198514A100069,2,1,1,3,0,0,0,1
1985351011285,1,1,1,3,0,0,0,109
198501AD00062,1,1,3,3,9,9,0,0
198505D301647,1,1,1,3,0,0,0,109
198543C154115,2,1,1,3,0,0,0,109
198552GU00774,1,1,1,3,0,0,0,104
198506A042785,1,1,3,3,5,4,0,0
19854000D0880,1,1,1,2,0,0,0,2
198514C100325,1,2,2,3,0,0,0,11
198550D432346,1,1,1,2,0,0,0,109
1985620D20120,1,1,2,3,0,0,1,109
19854200G0385,2,1,1,3,0,0,0,1
198532B011785,2,1,1,3,0,0,0,104
1985372063100,3,2,2,3,0,0,2,109
198501JI00202,1,1,3,3,5,6,0,0
1985360051163,1,1,1,2,0,0,0,1
198550D421884,1,2,2,3,0,0,1,109
1985305C00638,1,2,2,3,0,0,1,109
198501RD00777,1,1,3,3,1,3,0,0
198501AD00027,1,1,1,3,0,0,0,104
19854141T2021,2,1,1,3,0,0,0,109
198543A042035,1,1,1,3,0,0,0,109
198550A210633,1,2,2,2,0,0,0,104
19854141E2053,1,1,1,2,0,0,0,109
19854200H0322,2,1,1,3,0,0,0,109
1985461103395,1,1,1,3,0,0,0,2
198554CW00845,2,1,1,3,0,0,0,1
198595D85A007,1,1,3,2,5,1,0,0
198514B201246,2,1,1,2,0,0,0,1
1985215300084,1,1,3,3,5,1,0,0
1985040FA0528,2,1,1,3,0,0,0,2
198597RA09012,2,1,1,3,0,0,0,109
1985215700066,6,7,2,1,0,0,2,109
198501LD00121,1,1,1,3,0,0,0,104
198501PD00089,1,1,2,3,0,0,1,109
198513GB21685,1,1,1,2,0,0,0,109
1985220305049,1,1,3,2,5,4,0,0
1985948502986,2,1,1,2,0,0,0,109
198561C19085P,3,2,1,2,0,0,0,1
1985075E11534,1,1,1,3,0,0,0,2
198501XS00554,1,1,3,3,5,1,0,0
1985317Y43360,1,1,1,3,0,0,0,110
198506M232885,1,1,1,3,0,0,0,109
198501ZD00903,1,1,3,2,1,1,0,0
1985040FA1007,1,1,2,3,0,0,0,11
198516G040961,2,2,2,3,0,0,0,104
198513BC15585,1,1,1,3,0,0,0,104
198595385C029,1,1,1,3,0,0,0,109
198547UA50329,1,2,2,3,0,0,2,109
198501ZD00181,1,1,1,3,0,0,0,109
198552BI01774,1,1,3,3,5,4,0,0
1985220108029,1,1,1,1,0,0,0,109
198501ZN00709,2,1,1,3,0,0,0,1
19854200G0695,1,1,1,2,0,0,0,104
198501HH00405,2,1,3,2,6,9,0,0
198501JC00684,1,1,1,3,0,0,0,11
19853385N0021,1,1,1,2,0,0,0,1
198547HA50297,1,1,2,2,0,0,1,109
198552EB00981,1,1,1,2,0,0,0,109
198543D025035,2,1,1,3,0,0,0,109
1985360010547,2,1,1,3,0,0,0,109
198514A202106,1,1,1,3,0,0,0,104
1985040GC0684,1,1,1,3,0,0,0,104
198501YF00198,1,1,2,3,0,0,1,109
198517M301092,2,1,1,3,0,0,0,104
198501SW00314,1,1,1,3,0,0,0,109
1985220312033,1,1,3,3,5,1,0,0
1985238501467,1,2,2,2,0,0,1,109
198545ED00401,2,3,1,3,0,0,0,109
198513EA54385,1,1,2,3,0,0,0,11
19852000H2294,1,1,3,3,5,3,0,0
1985928502676,1,1,1,3,0,0,0,109
198506N101385,3,1,1,3,0,0,0,109
198514C302081,1,1,1,3,0,0,0,109
198550B310127,1,1,2,3,0,0,1,109
1985980409086,2,2,2,2,0,0,1,109
19859385W1803,1,1,1,3,0,0,0,109
198534BN00111,3,1,3,2,5,3,0,0
19854200E1032,2,1,2,3,0,0,0,104
198547YA50703,2,1,1,3,0,0,0,104
198514C301950,2,1,2,3,0,0,0,104
198510D111485,1,1,1,3,0,0,0,109
198505C300517,2,1,1,2,0,0,0,109
198597RB03812,1,1,2,3,0,0,2,109
19854200H0887,2,1,1,3,0,0,0,104
1985317L42762,1,1,3,3,5,3,0,0
1985360011370,1,4,2,3,0,0,0,11
198543E041025,1,3,2,3,0,0,2,109
198545NA00235,2,1,1,2,0,0,0,104
1985462409005,1,1,2,3,0,0,1,109
198501PD00199,1,1,3,3,4,1,0,0
1985360050392,1,4,2,3,0,0,1,109
198513HC12285,1,3,2,3,0,0,2,109
1985440ZS0186,1,1,1,3,0,0,0,2
198501XD00131,1,1,3,3,5,2,0,0
1985600C01183,1,1,1,3,0,0,0,109
198547UA50347,2,2,1,3,0,0,0,109
198501SG00725,1,1,1,3,0,0,0,109
1985465409815,1,1,1,3,0,0,0,2
198514C300999,1,1,1,3,0,0,0,104
1985440ZR0222,1,1,2,3,0,0,1,109
19854141D1240,1,2,2,3,0,0,1,109
198543E034085,1,1,1,2,0,0,0,104
1985558520890,2,1,1,2,0,0,0,1
1985040AJ1434,1,1,3,3,5,3,0,0
1985948504939,1,2,2,2,0,0,0,19
198501KG00462,1,1,2,2,0,0,0,104
198597XB02905,1,2,2,3,0,0,2,109
198501EO00496,1,1,3,3,10,9,0,0
198550D310883,2,1,1,3,0,0,0,1
198501WD00300,2,1,1,2,0,0,0,2
198501WW00594,1,1,1,3,0,0,0,109
198597QB05810,1,1,1,3,0,0,0,109
198514C101595,2,1,1,3,0,0,0,109
19852000H1896,2,1,2,2,0,0,0,11
198510B509585,2,1,1,2,0,0,0,1
19854141D2046,1,1,1,2,0,0,0,109
198513GB14885,1,1,2,3,0,0,0,104
198513EC13085,1,1,2,2,0,0,0,11
198501QD00267,1,1,3,3,5,2,0,0
19859385E0119,1,1,3,2,5,1,0,0
1985352106985,1,1,3,3,9,3,0,0
198501AR00043,2,1,1,3,0,0,0,1
1985440NT0131,1,1,1,3,0,0,0,109
1985238501829,1,1,1,2,0,0,0,104
1985530BI0485,2,1,1,3,0,0,0,104
198501ZD00416,1,1,3,3,5,4,0,0
1985373203300,1,1,1,3,0,0,0,104
198505E100646,1,1,1,3,0,0,0,2
19852000D2388,2,2,2,2,0,0,0,11
198501YT00002,1,1,1,3,0,0,0,109
1985440WP0411,1,1,3,2,5,3,0,0
198554AP00685,1,1,1,3,0,0,0,19
198543E016045,2,2,1,3,0,0,0,109
198501RD00850,2,1,2,3,0,0,1,109
198516D070882,3,1,2,3,0,0,2,109
1985558523428,2,1,1,3,0,0,0,1
1985317P43062,1,1,3,2,8,4,0,0
1985440JH0361,1,1,1,3,0,0,0,104
1985220605055,2,1,1,3,0,0,0,90
1985040JH1213,2,1,1,2,0,0,0,1
198501MM00519,2,1,1,3,0,0,0,1
198501TD00771,2,1,1,3,0,0,0,1
19854141E2210,1,1,1,2,0,0,0,104
19852000G1594,2,1,1,3,0,0,0,104
198503B101840,1,1,3,3,5,2,0,0
19854141C1242,1,1,1,3,0,0,0,109
1985372146500,2,3,2,2,0,0,2,109
198547CA50405,6,2,2,3,0,0,2,109
198501MM00177,2,1,1,3,0,0,0,1
198501FS00188,1,1,3,3,5,3,0,0
1985215400109,1,1,1,2,0,0,0,2
198514F101135,1,1,2,2,0,0,0,104
198550F412069,1,1,3,2,4,3,0,0
1985910090173,1,1,3,3,3,4,0,0
1985317L40504,1,1,1,3,0,0,0,109
198501TW00137,1,1,1,3,0,0,0,109
1985115DJ0097,1,1,1,3,0,0,0,109
1985440UC0039,1,1,1,3,0,0,0,109
198506J168785,2,1,1,3,0,0,0,104
198534BD01143,3,3,2,3,0,0,2,109
198547TA50539,1,1,1,3,0,0,0,1
198501KW00350,1,1,1,3,0,0,0,2
198501KE00479,1,1,1,3,0,0,0,109
198505G200206,1,1,1,3,0,0,0,1
198501PD00247,1,1,1,3,0,0,0,104
198501YF00159,1,1,2,2,0,0,0,11
198501SA00109,1,1,3,3,9,5,0,0
198510B414585,1,1,2,2,0,0,1,109
19852000J2796,2,1,2,3,0,0,1,109
198501SW00684,1,1,3,2,5,3,0,0
198501YE00677,1,1,3,3,1,1,0,0
198501TC00602,1,1,2,3,0,0,0,11
198510E202285,1,1,1,2,0,0,0,109
198501DD00137,2,1,1,3,0,0,0,19
198532D093885,2,1,1,2,0,0,0,104
19854200F0541,2,1,1,3,0,0,0,104
198501ZP01007,2,1,1,3,0,0,0,1
198501TD00655,1,1,2,3,0,0,0,104
1985125365258,1,1,1,3,0,0,0,19
1985928501170,1,1,1,3,0,0,0,104
198597BC04705,2,1,2,3,0,0,0,11
1985220502001,1,1,3,2,5,2,0,0
198501LK00163,1,1,2,3,0,0,0,11
198501PD00402,1,2,2,3,0,0,1,109
198514D200107,1,1,3,2,5,3,0,0
1985305D00207,1,1,1,3,0,0,0,109
19852000H0922,2,1,1,2,0,0,0,104
19852000K1405,2,1,1,2,0,0,0,104
198501PL00276,1,1,2,3,0,0,2,109
198514A202507,1,1,1,3,0,0,0,109
1985980410087,1,1,1,3,0,0,0,109
1985462402205,1,1,3,3,5,1,0,0
1985075B21601,1,1,1,3,0,0,0,109
198552BI00581,1,2,2,3,0,0,0,104
198501XD00450,1,1,1,3,0,0,0,109
198506F067085,1,1,3,3,5,1,0,0
198505F101923,1,1,1,3,0,0,0,109
19852000H0350,1,1,1,2,0,0,0,109
1985440LA0304,2,1,1,3,0,0,0,1
198501MS00007,1,2,2,3,0,0,2,109
198596TG04056,1,1,3,2,5,2,0,0
198543C107075,1,4,2,2,0,0,2,109
198514D100965,2,1,1,3,0,0,0,109
198545NW00321,2,1,1,3,0,0,0,104
1985440TB0043,1,1,1,2,0,0,0,104
19859385C0430,2,1,2,2,0,0,1,109
1985075E11305,2,1,1,3,0,0,0,1
1985125224494,1,1,1,2,0,0,0,104
198505G102340,1,1,3,3,8,4,0,0
198547UA50382,2,2,2,3,0,0,2,109
198501RY00449,1,1,1,2,0,0,0,109
198506F091085,1,1,3,3,5,2,0,0
198501DD00002,1,1,3,3,5,1,0,0
1985351195585,1,1,1,3,0,0,0,1
198510A215585,1,1,3,3,5,1,0,0
19856385D0244,5,5,1,3,0,0,0,104
1985220203043,1,1,1,3,0,0,0,109
19852000H1169,1,1,1,3,0,0,0,105
1985305B00143,1,2,2,3,0,0,1,109
19853385E0227,1,1,3,2,5,2,0,0
198506E051685,2,1,1,3,0,0,0,109
1985440GG0682,1,1,1,3,0,0,0,109
198543A099105,2,1,1,3,0,0,0,104
1985360011795,1,2,3,2,4,3,0,0
198501RD00331,1,2,2,3,0,0,1,109
1985440TB0270,1,1,3,2,1,3,0,0
1985464200715,2,1,1,3,0,0,0,109
198514D201110,1,1,3,3,5,4,0,0
1985317F80824,1,1,1,3,0,0,0,2
198552GR01586,2,2,1,3,0,0,0,109
198554DH01205,1,1,1,3,0,0,0,104
19854200G0860,1,2,2,3,0,0,1,109
198506G013885,1,1,3,3,5,1,0,0
198595N85F034,2,1,3,3,9,9,0,0
19854200C0596,1,1,1,2,0,0,0,109
198513GB11285,1,1,3,2,5,1,0,0
1985620B15050,2,1,1,3,0,0,0,1
1985317K42251,2,1,2,3,0,0,1,109
198506P186585,1,2,2,3,0,0,2,109
198510B110385,1,1,2,3,0,0,1,109
198501JB00735,1,2,2,3,0,0,2,109
198597KB64501,1,1,1,3,0,0,0,113
198505F102142,1,1,1,2,0,0,0,19
1985440BB0170,2,1,1,2,0,0,0,1
198501JC00686,1,1,2,3,0,0,0,11
198543G043055,3,1,1,3,0,0,0,19
198543E056125,1,1,1,2,0,0,0,104
198506A064985,1,1,1,3,0,0,0,104
1985600C05075,2,1,1,2,0,0,0,103
198552BR01304,1,1,1,3,0,0,0,104
198501ND00623,1,1,3,2,5,2,0,0
198501XD00574,1,1,1,3,0,0,0,19
198513DA20185,4,4,2,2,0,0,0,11
198501JI00683,1,1,2,3,0,0,1,109
1985115CG0063,1,1,1,3,0,0,0,109
198547YA50179,2,2,1,3,0,0,0,109
198597DA03701,1,1,3,3,5,1,0,0
198545ED00299,1,1,2,3,0,0,1,109
1985040CH1121,1,1,2,3,0,0,2,109
198501MD00060,2,1,1,3,0,0,0,109
1985461313735,2,1,1,3,0,0,0,104
198596HK09032,2,3,2,2,0,0,1,109
1985317E81037,2,2,2,3,0,0,1,109
19854200E0104,2,1,2,3,0,0,1,109
198597LC65309,1,1,1,2,0,0,0,104
198513AB24985,1,1,1,2,0,0,0,109
198595N85C028,1,1,3,3,4,3,0,0
198561C387850,1,1,3,3,5,3,0,0
19854200B0914,1,1,1,2,0,0,0,1
1985352192485,1,1,1,3,0,0,0,113
19852000H0242,2,1,2,1,0,0,1,109
198545WG00102,1,1,1,3,0,0,0,104
198597CA00712,1,1,3,3,5,1,0,0
198505G401622,2,1,1,3,0,0,0,1
198501ZP00728,2,1,2,3,0,0,1,109
198501YF00348,1,1,3,3,1,1,0,0
1985463310105,2,1,1,2,0,0,0,104
1985115CI0251,2,1,1,3,0,0,0,109
198517M300230,1,1,1,3,0,0,0,109
19852000D1695,1,1,3,2,5,2,0,0
198501TW00169,2,2,1,3,0,0,0,109
1985220612002,2,1,1,2,0,0,0,109
1985440EH0226,2,1,1,3,0,0,0,109
1985558510008,1,2,3,3,6,6,0,0
1985360021946,1,1,1,2,0,0,0,2
19852000M0574,1,1,1,2,0,0,0,104
1985220108019,2,1,1,3,0,0,0,104
198503F102000,2,1,1,3,0,0,0,1
1985360050072,1,3,2,2,0,0,2,109
1985440FH0145,2,1,1,3,0,0,0,104
198532A024585,1,1,1,2,0,0,0,1
198501FF00278,1,1,3,3,1,1,0,0
1985220209009,2,1,1,3,0,0,0,104
1985317F20557,1,1,3,3,9,5,0,0
198597EA04712,1,1,3,3,1,4,0,0
198501RD00435,1,1,2,3,0,0,0,11
198510F227985,1,1,3,3,6,8,0,0
1985360022022,1,1,1,3,0,0,0,109
19852000F0128,1,1,1,2,0,0,0,104
1985600B01081,1,1,2,3,0,0,0,110
198506F307385,2,1,2,2,0,0,1,109
1985558510794,1,2,2,3,0,0,1,109
198501SA00203,1,1,1,3,0,0,0,109
198501SG00369,1,1,3,3,5,3,0,0
198501TR00224,1,1,2,3,0,0,1,109
198513GB17485,1,1,3,3,5,4,0,0
1985215300319,1,1,1,3,0,0,0,19
1985465409905,2,1,1,3,0,0,0,104
1985928500840,1,2,3,3,4,3,0,0
1985620B11860,2,6,2,3,0,0,0,11
19854000C0796,1,1,1,3,0,0,0,109
